time,winChips,tableChips,amIFold,myChips,myHand,enemyHands
2018-07-20 15:43:17,0,880,True,2190,Two Pair,"Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 15:44:18,0,1280,True,1710,Pair,"Two Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Three of a Kind:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 15:44:51,0,1120,True,1710,Pair,"High Card:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 15:46:32,0,5040,False,0,,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Straight:isFold=False;isAllIn=True"
2018-07-20 15:47:32,0,2400,True,1070,Two Pair,"Two Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:47:48,0,480,True,910,Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 15:48:06,0,800,True,910,High Card,"High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 15:48:37,110,110,False,3070,High Card,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 15:49:22,0,250,True,3030,Straight,"Straight:isFold=False;isAllIn=False, Straight:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:49:51,90,90,False,3100,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 15:50:18,0,60,True,3100,Pair,"Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:50:49,0,160,True,3100,Two Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:51:20,0,220,True,3060,Two Pair,"Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Four of a kind:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 15:51:43,0,60,True,3040,Full House,"Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 15:52:18,0,170,True,3030,Straight,"High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:53:51,0,640,True,2910,Pair,"Pair:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Flush:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 15:54:46,0,140,True,2910,Straight,"Straight:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 15:55:24,0,6290,False,0,High Card,"High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=True, High Card:isFold=True;isAllIn=False"
2018-07-20 16:11:44,0,5360,True,3000,Straight,"High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Straight:isFold=False;isAllIn=False, Straight:isFold=False;isAllIn=False"
2018-07-20 16:12:17,0,6280,True,3000,Pair,"Pair:isFold=False;isAllIn=True, Two Pair:isFold=False;isAllIn=True, Pair:isFold=False;isAllIn=True, High Card:isFold=True;isAllIn=False"
2018-07-20 16:12:34,0,60,True,2980,Two Pair,"Two Pair:isFold=True;isAllIn=False, Full House:isFold=False;isAllIn=False"
2018-07-20 16:13:23,0,100,True,2940,Flush,"Pair:isFold=True;isAllIn=False, Flush:isFold=False;isAllIn=False"
2018-07-20 16:14:11,0,440,True,2880,High Card,"Pair:isFold=True;isAllIn=False, Straight:isFold=False;isAllIn=False"
2018-07-20 16:14:53,0,1700,True,2880,High Card,"Straight:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 16:14:59,0,240,True,2800,Two Pair,"Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 16:15:14,0,120,True,2760,High Card,"Flush:isFold=True;isAllIn=False, Flush:isFold=False;isAllIn=False"
2018-07-20 16:16:05,0,800,True,2440,Three of a Kind,"High Card:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 16:16:21,0,400,True,2200,Pair,"Three of a Kind:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 16:17:08,0,640,True,2200,Two Pair,"High Card:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 17:03:31,0,200,True,2860,Straight,"Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 17:07:55,0,2044,True,1558,Two Pair,"Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Full House:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 17:08:09,0,3420,True,1558,High Card,"Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 17:08:27,1622,3874,False,1622,Straight,"Straight:isFold=False;isAllIn=True, Straight:isFold=False;isAllIn=True, Straight:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False"
2018-07-20 17:08:42,282,282,False,1744,Two Pair,"Pair:isFold=False;isAllIn=True, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 17:09:05,0,5488,False,0,Three of a Kind,"Pair:isFold=True;isAllIn=False, Flush:isFold=False;isAllIn=True, Pair:isFold=True;isAllIn=False"
2018-07-20 18:00:54,0,160,True,2960,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 18:01:15,110,110,False,3030,Pair,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 18:01:40,100,100,False,3090,Four of a kind,"Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 18:02:15,0,320,True,3070,Two Pair,"Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 18:02:39,0,90,True,3050,Three of a Kind,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 18:03:03,0,140,True,3030,Pair,"Two Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Flush:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False"
2018-07-20 18:03:37,0,880,True,3030,Two Pair,"Two Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False, Three of a Kind:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Straight:isFold=False;isAllIn=False"
2018-07-20 18:04:11,0,380,True,3030,Two Pair,"High Card:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 18:05:17,0,600,True,2830,Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 18:06:15,0,6160,True,2750,Pair,"Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Straight:isFold=False;isAllIn=True, Two Pair:isFold=False;isAllIn=False"
2018-07-20 18:06:43,0,440,True,2590,Pair,"Straight:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 18:07:05,0,200,True,2590,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 18:07:28,0,160,True,2590,Pair,"High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 18:10:38,0,1440,False,0,,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False"
2018-07-20 18:11:07,640,640,False,2590,Pair,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 18:11:30,0,480,True,2430,Two Pair,"Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 18:12:56,1440,1440,False,3230,Two Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 18:13:43,0,640,True,3230,Straight,"Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 18:13:50,0,960,True,2910,High Card,"High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 18:14:14,1280,1280,False,3550,Pair,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False"
2018-07-20 18:14:40,0,2560,True,3550,Pair,"Two Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 18:15:04,1600,1600,False,4510,High Card,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 18:16:31,0,200,True,2940,Pair,"Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Straight:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 18:16:59,0,240,True,2920,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 18:17:20,0,95,True,2910,Pair,"Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 18:17:50,0,520,True,2910,High Card,"High Card:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 18:18:15,0,220,True,2850,Pair,"Straight:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Straight:isFold=False;isAllIn=False"
2018-07-20 18:18:59,0,280,True,2850,Two Pair,"Straight:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 18:19:05,0,280,True,2810,Two Pair,"Two Pair:isFold=True;isAllIn=False, Flush:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 18:19:25,0,260,True,2790,Pair,"Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 18:20:01,0,720,True,2790,Flush,"Straight:isFold=True;isAllIn=False, Straight:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 18:20:56,0,440,True,2710,Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Full House:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 18:21:44,0,1080,True,2590,Pair,"Three of a Kind:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 18:22:42,0,3600,True,2350,Two Pair,"Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Full House:isFold=False;isAllIn=False, Full House:isFold=False;isAllIn=False"
2018-07-20 18:22:53,0,2240,True,2350,Pair,"Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 18:23:52,0,1920,True,2190,Pair,"Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 18:24:19,0,2320,True,2110,Pair,"Two Pair:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 18:25:25,0,272,True,1630,Two Pair,"Two Pair:isFold=True;isAllIn=False, Full House:isFold=False;isAllIn=True, Full House:isFold=False;isAllIn=False, Two Pair:isFold=False;isAllIn=True"
2018-07-20 18:25:48,2445,2445,False,2445,Two Pair,"Two Pair:isFold=False;isAllIn=True, Two Pair:isFold=False;isAllIn=False"
2018-07-20 18:26:03,0,800,True,2285,Two Pair,"Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 18:26:21,0,5985,False,0,Two Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 18:28:17,0,160,True,2960,Two Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Full House:isFold=False;isAllIn=False"
2018-07-20 18:29:04,0,170,True,2930,Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 18:29:31,0,190,True,2870,Pair,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 18:29:55,0,280,True,2870,Pair,"Pair:isFold=True;isAllIn=False, Full House:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 18:31:27,0,400,True,2790,Two Pair,"Two Pair:isFold=True;isAllIn=False, Full House:isFold=False;isAllIn=False, Full House:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 18:31:46,0,200,True,2770,Two Pair,"High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 18:32:43,0,640,True,2610,Pair,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 18:33:29,0,920,True,2490,Full House,"Two Pair:isFold=True;isAllIn=False, Flush:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 18:33:51,0,360,True,2490,Pair,"Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=True;isAllIn=False, Two Pair:isFold=False;isAllIn=False"
2018-07-20 18:34:44,0,1280,True,2170,Pair,"High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False, Three of a Kind:isFold=False;isAllIn=False"
2018-07-20 18:35:53,0,2000,True,1930,Pair,"Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 18:36:52,0,2240,True,1290,Straight,"Pair:isFold=True;isAllIn=False, Pair:isFold=True;isAllIn=False, High Card:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False"
2018-07-20 18:38:05,0,640,True,1130,Pair,"Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 18:38:14,980,150,False,980,Pair,"Pair:isFold=True;isAllIn=False, Pair:isFold=False;isAllIn=False"
2018-07-20 18:38:30,0,1280,True,980,Three of a Kind,"Two Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 18:38:42,1960,1960,False,1960,Two Pair,"Pair:isFold=False;isAllIn=False, Pair:isFold=True;isAllIn=False"
2018-07-20 18:38:58,0,5988,False,0,Full House,"Full House:isFold=False;isAllIn=False, Two Pair:isFold=True;isAllIn=False"
2018-07-20 18:39:31,0,190,True,2990,Pair,"Pair:isFold=False;isAllIn=False, High Card:isFold=True;isAllIn=False, Flush:isFold=True;isAllIn=False, High Card:isFold=True;isAllIn=False"
